Acinetobacter gerneri,0,0,0,0,27,5,3,5,28,131,2,11350,142,0,9,1,2,0,0,2,106,1,13,41,71,832,1818,7,2,1,2,130,31,3,27,3,3,56,12,322,4910,2129,216,45,1612,1,13,25,35,8,2176,1592,0,3,21,691,4,0,3,725,380,0,0,0,1,0,0,3,40
Dysgonomonas hofstadii,0,0,0,0,0,0,3,14,2,17,0,1,0,0,0,1,0,0,0,0,4,4,12,8,10,5,45,0,0,0,0,1,5,5,25,8,16,131,170,25060,51,2,1,1,124,0,0,10,0,0,2289,647,4,6,47,4,16,0,0,6,14,0,0,1,0,0,0,0,0
Lysinibacillus macroides,0,0,6,39,36,11,479,469,417,123,0,642,107,0,7,1,29,0,474,2239,1306,1005,2694,12230,1,4,22,1,2,1,1,66,50,32,507,503,257,3525,0,464,124,51,5,1,56,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
Propionibacterium avidum,6,0,59,13,452,66,76,20,110,162,0,311,245,0,54,293,30,0,3,143,28,24,26,25,24,2,3,18,32,23,35,145,17,17,65,18,19,82,9,1824,4,2,316,157,10100,0,940,4545,3071,2454,12,3,4,19,42,13,27,0,0,0,2,0,0,0,0,0,0,171,515
Pseudomonas tolaasii,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2661,4221,5031,0,11340,945,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Propionibacterium microaerophilum,5,0,39,20,377,75,84,20,91,191,0,404,254,0,51,268,32,0,2,104,30,25,29,21,26,1,1,33,38,29,35,121,23,20,53,14,21,110,146,1566,8,4,292,160,9008,2,873,3307,2347,2333,5,2,7,21,64,14,49,0,0,2,5,0,0,1,0,0,0,145,458
Paenisporosarcina quisquiliarum,3,0,4,37,37,8,482,527,357,149,0,1192,115,0,2,1,17,0,234,1359,951,676,1939,9019,1,4,17,4,3,5,3,46,98,58,636,590,261,3354,78,499,447,38,14,2,48,0,0,2,0,8,0,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,6
Sphingobacterium kitahiroshimense,0,0,0,2,2,0,0,1,3,1,0,3,3,0,0,0,0,0,0,1,1,0,0,1,1,4,23,1,0,1,0,2,0,0,0,4,0,5,6,62,609,1132,173,20015,566,0,1,0,0,2,74,34,0,0,0,1,0,0,0,36,405,0,1,0,0,0,0,5,0
Proteus hauseri,0,0,44,5,325,11,264,215,959,12108,1,3583,1019,0,0,1,6,1,7,10,0,8,0,2,6,5,15,0,0,0,0,0,11,15,0,0,1,1,0,17,1,0,0,0,0,0,0,1,0,6,840,641,13,487,119,59,9,2,0,0,3,0,0,0,0,0,0,0,30
Erysipelothrix rhusiopathiae,1730,0,778,900,1435,99,40,143,117,395,0,596,424,0,0,3,32,0,49,743,1455,549,1977,28,25,10,47,1,0,1,0,2,38,52,114,87,101,114,21,502,0,1,0,0,7,0,10,16,118,16,1560,492,46,269,2285,188,1759,0,0,591,799,0,0,0,0,0,0,0,1
